row_num,order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,eommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
5655,12435,69,Save-a-lot Markets,62,Tarte au sucre,Confections,,30,49.3,,USA,Boise,,,,
5656,12435,69,Save-a-lot Markets,64,Wimmers gute Semmelknödel,Grains/Cereals,,24,33.25,,USA,Boise,,,,
5657,12435,66,Richter Supermarkt,26,Gumbär Gummibärchen,Confections,,20,31.23,,Switzerland,Genève,,,,
5658,12436,66,Richter Supermarkt,52,Filo Mix,Grains/Cereals,,60,7,,Switzerland,Genève,,,,
5659,12436,66,Richter Supermarkt,70,Outback Lager,Beverages,,40,15,,Switzerland,Genève,,,,
5660,12437,2,Ana Trujillo Emparedados y helados,32,Mascarpone Fabioli,Dairy Products,,10,32,,Mexico,México D.F.,,,,
5661,12437,49,Maison Dewey,25,NuNuCa Nuß-Nougat-Creme,Confections,,12,14,,Belgium,Bruxelles,,,,
5662,12437,49,Maison Dewey,27,Schoggi Schokolade,Confections,,40,43.9,,Belgium,Bruxelles,,,,
5663,12438,49,Maison Dewey,43,Ipoh Coffee,Beverages,,30,46,,Belgium,Bruxelles,,,,
5664,12438,63,Rattlesnake Canyon Grocery,25,NuNuCa Nuß-Nougat-Creme,Confections,,35,14,,USA,Albuquerque,,,,
5665,12439,63,Rattlesnake Canyon Grocery,75,Rhönbräu Klosterbier,Beverages,,18,7.75,,USA,Albuquerque,,,,
5666,12439,23,Folk och fä HB,39,Chartreuse verte,Beverages,,16,18,,Sweden,Bräcke,,,,
5667,12439,23,Folk och fä HB,47,Zaanse koeken,Confections,,30,9.5,,Sweden,Bräcke,,,,
5668,12440,23,Folk och fä HB,51,Manjimup Dried Apples,Produce,,28,53,,Sweden,Bräcke,,,,
5669,12440,23,Folk och fä HB,56,Gnocchi di nonna Alice,Grains/Cereals,,60,38,,Sweden,Bräcke,,,,
5670,12440,22,Folies gourmandes,21,Sir Rodney's Scones,Confections,,40,10,,France,Lille,,,,
5671,12441,22,Folies gourmandes,22,Gustaf's Knäckebröd,Grains/Cereals,,6,21,,France,Lille,,,,
5672,12441,22,Folies gourmandes,24,Guaraná Fantástica,Beverages,,20,4.5,,France,Lille,,,,
5673,12442,20,Ernst Handel,3,Aniseed Syrup,Condiments,,20,10,,Austria,Graz,,,,
5674,12442,20,Ernst Handel,39,Chartreuse verte,Beverages,,130,18,,Austria,Graz,,,,
5675,12442,61,QUICK-Stop,65,Louisiana Fiery Hot Pepper Sauce,Condiments,,80,21.05,,Germany,Cunewalde,,,,
5676,12443,55,Ottilies Käseladen,2,Chang,Beverages,,40,19,,Germany,Köln,,,,
5677,12443,55,Ottilies Käseladen,7,Uncle Bob's Organic Dried Pears,Produce,,35,30,,Germany,Köln,,,,
5678,12444,55,Ottilies Käseladen,68,Scottish Longbreads,Confections,,40,12.5,,Germany,Köln,,,,
5679,12444,74,Suprêmes délices,42,Singaporean Hokkien Fried Mee,Grains/Cereals,,2,14,,Belgium,Charleroi,,,,
5680,12444,4,Around the Horn,22,Gustaf's Knäckebröd,Grains/Cereals,,4,21,,UK,London,,,,
5681,12445,4,Around the Horn,31,Gorgonzola Telino,Dairy Products,,50,12.5,,UK,London,,,,
5682,12445,4,Around the Horn,60,Camembert Pierrot,Dairy Products,,15,34,,UK,London,,,,
5683,12446,4,Around the Horn,71,Fløtemysost,Dairy Products,,12,21.5,,UK,London,,,,
5684,12446,81,Vaffeljernet,41,Jack's New England Clam Chowder,Seafood,,30,9.65,,Denmark,Århus,,,,
5685,12446,81,Vaffeljernet,52,Filo Mix,Grains/Cereals,,15,7,,Denmark,Århus,,,,
5686,12447,81,Vaffeljernet,61,Sirop d'érable,Condiments,,20,28.5,,Denmark,Århus,,,,
5687,12447,81,Vaffeljernet,62,Tarte au sucre,Confections,,15,49.3,,Denmark,Århus,,,,
5688,12447,33,Hanari Carnes,11,Queso Cabrales,Dairy Products,,15,21,,Brazil,Rio de Janeiro,,,,
5689,12448,20,Ernst Handel,71,Fløtemysost,Dairy Products,,16,21.5,,Austria,Graz,,,,
5690,12448,43,Lehmanns Marktstand,29,Thüringer Rostbratwurst,Meat/Poultry,,18,123.79,,Germany,Frankfurt a.M. ,,,,
5691,12449,43,Lehmanns Marktstand,59,Raclette Courdavault,Dairy Products,,25,55,,Germany,Frankfurt a.M. ,,,,
5692,12449,20,Ernst Handel,17,Alice Mutton,Meat/Poultry,,33,39,,Austria,Graz,,,,
5693,12449,20,Ernst Handel,31,Gorgonzola Telino,Dairy Products,,70,12.5,,Austria,Graz,,,,
5694,12450,20,Ernst Handel,75,Rhönbräu Klosterbier,Beverages,,7,7.75,,Austria,Graz,,,,
5695,12450,23,Folk och fä HB,31,Gorgonzola Telino,Dairy Products,,2,12.5,,Sweden,Bräcke,,,,
5696,12451,23,Folk och fä HB,66,Louisiana Hot Spiced Okra,Condiments,,50,17,,Sweden,Bräcke,,,,
5697,12451,76,The Cracker Box,10,Ikura,Seafood,,6,31,,USA,Butte,,,,
5698,12451,76,The Cracker Box,67,Laughing Lumberjack Lager,Beverages,,3,14,,USA,Butte,,,,
5699,12452,20,Ernst Handel,31,Gorgonzola Telino,Dairy Products,,16,12.5,,Austria,Graz,,,,
5700,12452,20,Ernst Handel,42,Singaporean Hokkien Fried Mee,Grains/Cereals,,12,14,,Austria,Graz,,,,
5701,12452,20,Ernst Handel,45,Røgede sild,Seafood,,27,9.5,,Austria,Graz,,,,
5702,12453,20,Ernst Handel,51,Manjimup Dried Apples,Produce,,120,53,,Austria,Graz,,,,
5703,12453,30,Gourmet Lanchonetes,42,Singaporean Hokkien Fried Mee,Grains/Cereals,,20,14,,Brazil,Campinas,,,,
5704,12454,5,Berglunds snabbköp,41,Jack's New England Clam Chowder,Seafood,,10,9.65,,Sweden,Luleå,,,,
5705,12454,51,Morgenstern Gesundkost,16,Pavlova,Confections,,20,17.45,,Germany,Leipzig,,,,
5706,12454,51,Morgenstern Gesundkost,62,Tarte au sucre,Confections,,20,49.3,,Germany,Leipzig,,,,
5707,12455,45,LILA-Supermercado,70,Outback Lager,Beverages,,35,15,,Venezuela,Barquisimeto,,,,
5708,12455,45,LILA-Supermercado,77,Original Frankfurter grüne Soße,Condiments,,15,13,,Venezuela,Barquisimeto,,,,
5709,12456,85,Wartian Herkku,54,Tourtière,Meat/Poultry,,3,7.45,,Finland,Oulu,,,,
5710,12456,85,Wartian Herkku,56,Gnocchi di nonna Alice,Grains/Cereals,,20,38,,Finland,Oulu,,,,
5711,12456,85,Wartian Herkku,74,Longlife Tofu,Produce,,35,10,,Finland,Oulu,,,,
5712,12457,12,Cactus Comidas para llevar,31,Gorgonzola Telino,Dairy Products,,1,12.5,,Argentina,Buenos Aires,,,,
5713,12457,33,Hanari Carnes,31,Gorgonzola Telino,Dairy Products,,10,12.5,,Brazil,Rio de Janeiro,,,,
5714,12458,33,Hanari Carnes,38,Côte de Blaye,Beverages,,5,263.5,,Brazil,Rio de Janeiro,,,,
5715,12458,48,Magazzini Alimentari Riuniti,36,Inlagd Sill,Seafood,,30,19,,Italy,Bergamo,,,,
5716,12458,48,Magazzini Alimentari Riuniti,39,Chartreuse verte,Beverages,,2,18,,Italy,Bergamo,,,,
5717,12459,48,Magazzini Alimentari Riuniti,72,Mozzarella di Giovanni,Dairy Products,,30,34.8,,Italy,Bergamo,,,,
5718,12459,32,GROSELLA-Restaurante,10,Ikura,Seafood,,10,31,,Venezuela,Caracas,,,,
5719,12459,32,GROSELLA-Restaurante,75,Rhönbräu Klosterbier,Beverages,,10,7.75,,Venezuela,Caracas,,,,
5720,12460,60,Queen Cozinha,8,Northwoods Cranberry Sauce,Condiments,,30,40,,Brazil,São Paulo,,,,
5721,12460,60,Queen Cozinha,30,Nord-Ost Matjeshering,Seafood,,15,25.89,,Brazil,São Paulo,,,,
5722,12461,60,Queen Cozinha,75,Rhönbräu Klosterbier,Beverages,,42,7.75,,Brazil,São Paulo,,,,
5723,12461,40,La maison d'Asie,2,Chang,Beverages,,15,19,,France,Toulouse,,,,
5724,12461,40,La maison d'Asie,29,Thüringer Rostbratwurst,Meat/Poultry,,20,123.79,,France,Toulouse,,,,
5725,12462,61,QUICK-Stop,19,Teatime Chocolate Biscuits,Confections,,50,9.2,,Germany,Cunewalde,,,,
5726,12462,61,QUICK-Stop,75,Rhönbräu Klosterbier,Beverages,,40,7.75,,Germany,Cunewalde,,,,
5727,12463,22,Folies gourmandes,18,Carnarvon Tigers,Seafood,,30,62.5,,France,Lille,,,,
5728,12463,22,Folies gourmandes,35,Steeleye Stout,Beverages,,15,18,,France,Lille,,,,
5729,12463,22,Folies gourmandes,63,Vegie-spread,Condiments,,30,43.9,,France,Lille,,,,
5730,12464,22,Folies gourmandes,68,Scottish Longbreads,Confections,,18,12.5,,France,Lille,,,,
5731,12464,30,Gourmet Lanchonetes,7,Uncle Bob's Organic Dried Pears,Produce,,3,30,,Brazil,Campinas,,,,
5732,12465,30,Gourmet Lanchonetes,56,Gnocchi di nonna Alice,Grains/Cereals,,20,38,,Brazil,Campinas,,,,
5733,12465,24,Frankenversand,29,Thüringer Rostbratwurst,Meat/Poultry,,14,123.79,,Germany,München,,,,
5734,12465,24,Frankenversand,41,Jack's New England Clam Chowder,Seafood,,20,9.65,,Germany,München,,,,
5735,12466,89,Wolski  Zajazd,2,Chang,Beverages,,10,19,,Poland,Warszawa,,,,
5736,12466,89,Wolski  Zajazd,54,Tourtière,Meat/Poultry,,3,7.45,,Poland,Warszawa,,,,
5737,12466,89,Wolski  Zajazd,68,Scottish Longbreads,Confections,,15,12.5,,Poland,Warszawa,,,,
5738,12467,4,Around the Horn,41,Jack's New England Clam Chowder,Seafood,,14,9.65,,UK,London,,,,
5739,12467,4,Around the Horn,52,Filo Mix,Grains/Cereals,,8,7,,UK,London,,,,
5740,12468,59,Que Delícia,14,Tofu,Produce,,15,23.25,,Brazil,Rio de Janeiro,,,,
5741,12468,59,Que Delícia,54,Tourtière,Meat/Poultry,,6,7.45,,Brazil,Rio de Janeiro,,,,
5742,12468,20,Ernst Handel,16,Pavlova,Confections,,65,17.45,,Austria,Graz,,,,
5743,12469,20,Ernst Handel,17,Alice Mutton,Meat/Poultry,,35,39,,Austria,Graz,,,,
5744,12469,34,HILARIÓN-Abastos,26,Gumbär Gummibärchen,Confections,,21,31.23,,Venezuela,San Cristóbal,,,,
5745,12470,34,HILARIÓN-Abastos,44,Gula Malacca,Condiments,,10,19.45,,Venezuela,San Cristóbal,,,,
5746,12470,34,HILARIÓN-Abastos,64,Wimmers gute Semmelknödel,Grains/Cereals,,35,33.25,,Venezuela,San Cristóbal,,,,
5747,12470,34,HILARIÓN-Abastos,69,Gudbrandsdalsost,Dairy Products,,24,36,,Venezuela,San Cristóbal,,,,
5748,12471,17,Drachenblut Delikatessen,11,Queso Cabrales,Dairy Products,,20,21,,Germany,Aachen,,,,
5749,12471,37,Island Trading,62,Tarte au sucre,Confections,,2,49.3,,UK,Cowes,,,,
5750,12471,37,Island Trading,72,Mozzarella di Giovanni,Dairy Products,,10,34.8,,UK,Cowes,,,,
5751,12472,38,Königlich Essen,13,Konbu,Seafood,,20,6,,Germany,Brandenburg,,,,
5752,12472,38,Königlich Essen,24,Guaraná Fantástica,Beverages,,20,4.5,,Germany,Brandenburg,,,,
5753,12473,38,Königlich Essen,59,Raclette Courdavault,Dairy Products,,25,55,,Germany,Brandenburg,,,,
5754,12473,70,Seven Seas Imports,11,Queso Cabrales,Dairy Products,,50,21,,UK,London,,,,
5755,12473,70,Seven Seas Imports,51,Manjimup Dried Apples,Produce,,10,53,,UK,London,,,,
5756,12474,70,Seven Seas Imports,54,Tourtière,Meat/Poultry,,7,7.45,,UK,London,,,,
5757,12474,8,Bólido Comidas preparadas,17,Alice Mutton,Meat/Poultry,,40,39,,Spain,Madrid,,,,
5758,12475,8,Bólido Comidas preparadas,29,Thüringer Rostbratwurst,Meat/Poultry,,20,123.79,,Spain,Madrid,,,,
5759,12475,71,Simons bistro,30,Nord-Ost Matjeshering,Seafood,,25,25.89,,Denmark,København,,,,
5760,12475,71,Simons bistro,51,Manjimup Dried Apples,Produce,,30,53,,Denmark,København,,,,
5761,12476,71,Simons bistro,55,Pâté chinois,Meat/Poultry,,60,24,,Denmark,København,,,,
5762,12476,71,Simons bistro,62,Tarte au sucre,Confections,,5,49.3,,Denmark,København,,,,
5763,12477,86,Wellington Importadora,19,Teatime Chocolate Biscuits,Confections,,24,9.2,,Brazil,Resende,,,,
5764,12477,86,Wellington Importadora,25,NuNuCa Nuß-Nougat-Creme,Confections,,15,14,,Brazil,Resende,,,,
5765,12477,86,Wellington Importadora,59,Raclette Courdavault,Dairy Products,,15,55,,Brazil,Resende,,,,
5766,12478,70,Seven Seas Imports,10,Ikura,Seafood,,36,31,,UK,London,,,,
5767,12478,70,Seven Seas Imports,28,Rössle Sauerkraut,Produce,,24,45.6,,UK,London,,,,
5768,12478,70,Seven Seas Imports,49,Maxilaku,Confections,,4,20,,UK,London,,,,
5769,12479,75,The Big Cheese,34,Sasquatch Ale,Beverages,,10,14,,USA,Portland,,,,
5770,12479,75,The Big Cheese,38,Côte de Blaye,Beverages,,10,263.5,,USA,Portland,,,,
5771,12480,82,Victuailles en stock,2,Chang,Beverages,,20,19,,France,Lyon,,,,
5772,12480,82,Victuailles en stock,65,Louisiana Fiery Hot Pepper Sauce,Condiments,,2,21.05,,France,Lyon,,,,
5773,12480,82,Victuailles en stock,74,Longlife Tofu,Produce,,15,10,,France,Lyon,,,,
5774,12481,26,Franchi S.p.A.,40,Boston Crab Meat,Seafood,,1,18.4,,Italy,Torino,,,,
5775,12481,54,Old World Delicatessen,56,Gnocchi di nonna Alice,Grains/Cereals,,20,38,,USA,Anchorage,,,,
5776,12482,54,Old World Delicatessen,76,Lakkalikööri,Beverages,,50,18,,USA,Anchorage,,,,
5777,12482,86,Wellington Importadora,52,Filo Mix,Grains/Cereals,,20,7,,Brazil,Resende,,,,
5778,12482,41,Laughing Bacchus Wine Cellars,13,Konbu,Seafood,,7,6,,Canada,Vancouver,,,,
5779,12483,41,Laughing Bacchus Wine Cellars,25,NuNuCa Nuß-Nougat-Creme,Confections,,5,14,,Canada,Vancouver,,,,
5780,12483,41,Laughing Bacchus Wine Cellars,70,Outback Lager,Beverages,,5,15,,Canada,Vancouver,,,,
5781,12484,46,LINO-Delicateses,19,Teatime Chocolate Biscuits,Confections,,15,9.2,,Venezuela,I. de Margarita,,,,
5782,12484,46,LINO-Delicateses,23,Tunnbröd,Grains/Cereals,,18,9,,Venezuela,I. de Margarita,,,,
5783,12484,46,LINO-Delicateses,40,Boston Crab Meat,Seafood,,30,18.4,,Venezuela,I. de Margarita,,,,
5784,12485,64,Reggiani Caseifici,31,Gorgonzola Telino,Dairy Products,,16,12.5,,Italy,Reggio Emilia,,,,
5785,12485,64,Reggiani Caseifici,72,Mozzarella di Giovanni,Dairy Products,,40,34.8,,Italy,Reggio Emilia,,,,
5786,12485,64,Reggiani Caseifici,77,Original Frankfurter grüne Soße,Condiments,,20,13,,Italy,Reggio Emilia,,,,
5787,12486,65,Ricardo Adocicados,2,Chang,Beverages,,12,19,,Brazil,Rio de Janeiro,,,,
5788,12486,65,Ricardo Adocicados,46,Spegesild,Seafood,,35,12,,Brazil,Rio de Janeiro,,,,
5789,12487,82,Victuailles en stock,41,Jack's New England Clam Chowder,Seafood,,20,9.65,,France,Lyon,,,,
5790,12487,82,Victuailles en stock,43,Ipoh Coffee,Beverages,,20,46,,France,Lyon,,,,
5791,12487,82,Victuailles en stock,48,Chocolade,Confections,,8,12.75,,France,Lyon,,,,
5792,12488,82,Victuailles en stock,61,Sirop d'érable,Condiments,,30,28.5,,France,Lyon,,,,
5793,12488,69,Save-a-lot Markets,33,Geitost,Dairy Products,,16,2.5,,USA,Boise,,,,
5794,12489,31,Great Lakes Food Market,38,Côte de Blaye,Beverages,,30,263.5,,USA,Eugene,,,,
5795,12489,31,Great Lakes Food Market,62,Tarte au sucre,Confections,,20,49.3,,USA,Eugene,,,,
5796,12489,38,Königlich Essen,26,Gumbär Gummibärchen,Confections,,40,31.23,,Germany,Brandenburg,,,,
5797,12490,38,Königlich Essen,38,Côte de Blaye,Beverages,,30,263.5,,Germany,Brandenburg,,,,
5798,12490,38,Königlich Essen,40,Boston Crab Meat,Seafood,,60,18.4,,Germany,Brandenburg,,,,
5799,12491,38,Königlich Essen,62,Tarte au sucre,Confections,,25,49.3,,Germany,Brandenburg,,,,
5800,12491,48,Magazzini Alimentari Riuniti,32,Mascarpone Fabioli,Dairy Products,,20,32,,Italy,Bergamo,,,,
5801,12491,48,Magazzini Alimentari Riuniti,41,Jack's New England Clam Chowder,Seafood,,20,9.65,,Italy,Bergamo,,,,
5802,12492,12,Cactus Comidas para llevar,43,Ipoh Coffee,Beverages,,7,46,,Argentina,Buenos Aires,,,,
5803,12492,12,Cactus Comidas para llevar,75,Rhönbräu Klosterbier,Beverages,,20,7.75,,Argentina,Buenos Aires,,,,
5804,12492,63,Rattlesnake Canyon Grocery,56,Gnocchi di nonna Alice,Grains/Cereals,,30,38,,USA,Albuquerque,,,,
5805,12493,73,Split Rail Beer & Ale,35,Steeleye Stout,Beverages,,20,18,,USA,Lander,,,,
5806,12493,73,Split Rail Beer & Ale,51,Manjimup Dried Apples,Produce,,6,53,,USA,Lander,,,,
5807,12494,80,Trail's Head Gourmet Provisioners,62,Tarte au sucre,Confections,,3,49.3,,USA,Kirkland,,,,
5808,12494,80,Trail's Head Gourmet Provisioners,70,Outback Lager,Beverages,,6,15,,USA,Kirkland,,,,
5809,12494,45,LILA-Supermercado,11,Queso Cabrales,Dairy Products,,20,21,,Venezuela,Barquisimeto,,,,
5810,12495,45,LILA-Supermercado,57,Ravioli Angelo,Grains/Cereals,,15,19.5,,Venezuela,Barquisimeto,,,,
5811,12495,45,LILA-Supermercado,59,Raclette Courdavault,Dairy Products,,40,55,,Venezuela,Barquisimeto,,,,
5812,12496,45,LILA-Supermercado,77,Original Frankfurter grüne Soße,Condiments,,15,13,,Venezuela,Barquisimeto,,,,
5813,12496,23,Folk och fä HB,41,Jack's New England Clam Chowder,Seafood,,12,9.65,,Sweden,Bräcke,,,,
5814,12496,23,Folk och fä HB,70,Outback Lager,Beverages,,9,15,,Sweden,Bräcke,,,,
5815,12497,17,Drachenblut Delikatessen,26,Gumbär Gummibärchen,Confections,,12,31.23,,Germany,Aachen,,,,
5816,12497,17,Drachenblut Delikatessen,53,Perth Pasties,Meat/Poultry,,20,32.8,,Germany,Aachen,,,,
5817,12497,7,Blondel père et fils,31,Gorgonzola Telino,Dairy Products,,35,12.5,,France,Strasbourg,,,,
5818,12498,7,Blondel père et fils,57,Ravioli Angelo,Grains/Cereals,,15,19.5,,France,Strasbourg,,,,
5819,12498,9,Bon app',10,Ikura,Seafood,,15,31,,France,Marseille,,,,
5820,12499,9,Bon app',39,Chartreuse verte,Beverages,,21,18,,France,Marseille,,,,
5821,12499,62,Rancho grande,20,Sir Rodney's Marmalade,Confections,,5,81,,Argentina,Buenos Aires,,,,
5822,12499,62,Rancho grande,38,Côte de Blaye,Beverages,,2,263.5,,Argentina,Buenos Aires,,,,
5823,12500,37,Island Trading,2,Chang,Beverages,,10,19,,UK,Cowes,,,,
5824,12500,37,Island Trading,8,Northwoods Cranberry Sauce,Condiments,,20,40,,UK,Cowes,,,,
5825,12501,37,Island Trading,13,Konbu,Seafood,,10,6,,UK,Cowes,,,,
5826,12501,37,Island Trading,60,Camembert Pierrot,Dairy Products,,21,34,,UK,Cowes,,,,
5827,12501,79,Tradição Hipermercados,6,Grandma's Boysenberry Spread,Condiments,,6,25,,Brazil,São Paulo,,,,
5828,12502,79,Tradição Hipermercados,39,Chartreuse verte,Beverages,,28,18,,Brazil,São Paulo,,,,
5829,12502,79,Tradição Hipermercados,60,Camembert Pierrot,Dairy Products,,30,34,,Brazil,São Paulo,,,,
5830,12503,79,Tradição Hipermercados,68,Scottish Longbreads,Confections,,24,12.5,,Brazil,São Paulo,,,,
5831,12503,68,Santé Gourmet,19,Teatime Chocolate Biscuits,Confections,,2,9.2,,Norway,Stavern,,,,
5832,12503,68,Santé Gourmet,35,Steeleye Stout,Beverages,,8,18,,Norway,Stavern,,,,
5833,12504,68,Santé Gourmet,38,Côte de Blaye,Beverages,,8,263.5,,Norway,Stavern,,,,
5834,12504,68,Santé Gourmet,43,Ipoh Coffee,Beverages,,9,46,,Norway,Stavern,,,,
5835,12504,40,La maison d'Asie,13,Konbu,Seafood,,3,6,,France,Toulouse,,,,
5836,12505,40,La maison d'Asie,25,NuNuCa Nuß-Nougat-Creme,Confections,,10,14,,France,Toulouse,,,,
5837,12505,40,La maison d'Asie,44,Gula Malacca,Condiments,,16,19.45,,France,Toulouse,,,,
5838,12506,40,La maison d'Asie,64,Wimmers gute Semmelknödel,Grains/Cereals,,3,33.25,,France,Toulouse,,,,
5839,12506,55,Ottilies Käseladen,7,Uncle Bob's Organic Dried Pears,Produce,,20,30,,Germany,Köln,,,,
5840,12506,55,Ottilies Käseladen,31,Gorgonzola Telino,Dairy Products,,9,12.5,,Germany,Köln,,,,
5841,12507,55,Ottilies Käseladen,53,Perth Pasties,Meat/Poultry,,9,32.8,,Germany,Köln,,,,
5842,12507,79,Tradição Hipermercados,29,Thüringer Rostbratwurst,Meat/Poultry,,8,123.79,,Brazil,São Paulo,,,,
5843,12508,79,Tradição Hipermercados,30,Nord-Ost Matjeshering,Seafood,,20,25.89,,Brazil,São Paulo,,,,
5844,12508,1,Alfreds Futterkiste,59,Raclette Courdavault,Dairy Products,,15,55,,Germany,Berlin,,,,
5845,12508,1,Alfreds Futterkiste,77,Original Frankfurter grüne Soße,Condiments,,2,13,,Germany,Berlin,,,,
5846,12509,20,Ernst Handel,22,Gustaf's Knäckebröd,Grains/Cereals,,52,21,,Austria,Graz,,,,
5847,12509,20,Ernst Handel,35,Steeleye Stout,Beverages,,6,18,,Austria,Graz,,,,
5848,12510,20,Ernst Handel,57,Ravioli Angelo,Grains/Cereals,,24,19.5,,Austria,Graz,,,,
5849,12510,20,Ernst Handel,60,Camembert Pierrot,Dairy Products,,60,34,,Austria,Graz,,,,
5850,12510,20,Ernst Handel,64,Wimmers gute Semmelknödel,Grains/Cereals,,30,33.25,,Austria,Graz,,,,
5851,12511,5,Berglunds snabbköp,13,Konbu,Seafood,,6,6,,Sweden,Luleå,,,,
5852,12511,5,Berglunds snabbköp,40,Boston Crab Meat,Seafood,,25,18.4,,Sweden,Luleå,,,,
5853,12511,5,Berglunds snabbköp,47,Zaanse koeken,Confections,,40,9.5,,Sweden,Luleå,,,,
5854,12512,5,Berglunds snabbköp,76,Lakkalikööri,Beverages,,21,18,,Sweden,Luleå,,,,
5855,12512,46,LINO-Delicateses,1,Chai,Beverages,,4,18,,Venezuela,I. de Margarita,,,,
5856,12513,46,LINO-Delicateses,18,Carnarvon Tigers,Seafood,,25,62.5,,Venezuela,I. de Margarita,,,,
5857,12513,46,LINO-Delicateses,36,Inlagd Sill,Seafood,,50,19,,Venezuela,I. de Margarita,,,,
5858,12513,79,Tradição Hipermercados,58,Escargots de Bourgogne,Seafood,,30,13.25,,Brazil,São Paulo,,,,
5859,12514,79,Tradição Hipermercados,72,Mozzarella di Giovanni,Dairy Products,,15,34.8,,Brazil,São Paulo,,,,
5860,12514,46,LINO-Delicateses,25,NuNuCa Nuß-Nougat-Creme,Confections,,6,14,,Venezuela,I. de Margarita,,,,
5861,12515,46,LINO-Delicateses,39,Chartreuse verte,Beverages,,10,18,,Venezuela,I. de Margarita,,,,
5862,12515,74,Suprêmes délices,10,Ikura,Seafood,,16,31,,Belgium,Charleroi,,,,
5863,12515,74,Suprêmes délices,56,Gnocchi di nonna Alice,Grains/Cereals,,30,38,,Belgium,Charleroi,,,,
5864,12516,74,Suprêmes délices,59,Raclette Courdavault,Dairy Products,,50,55,,Belgium,Charleroi,,,,
5865,12516,74,Suprêmes délices,77,Original Frankfurter grüne Soße,Condiments,,15,13,,Belgium,Charleroi,,,,
5866,12516,78,Tortuga Restaurante,11,Queso Cabrales,Dairy Products,,15,21,,Mexico,México D.F.,,,,
5867,12517,78,Tortuga Restaurante,43,Ipoh Coffee,Beverages,,5,46,,Mexico,México D.F.,,,,
5868,12517,78,Tortuga Restaurante,68,Scottish Longbreads,Confections,,20,12.5,,Mexico,México D.F.,,,,
5869,12518,78,Tortuga Restaurante,70,Outback Lager,Beverages,,12,15,,Mexico,México D.F.,,,,
5870,12518,82,Victuailles en stock,51,Manjimup Dried Apples,Produce,,4,53,,France,Lyon,,,,
5871,12518,57,Piccolo und mehr,22,Gustaf's Knäckebröd,Grains/Cereals,,35,21,,Austria,Salzburg,,,,
5872,12519,61,QUICK-Stop,23,Tunnbröd,Grains/Cereals,,70,9,,Germany,Cunewalde,,,,
5873,12519,61,QUICK-Stop,35,Steeleye Stout,Beverages,,25,18,,Germany,Cunewalde,,,,
5874,12520,61,QUICK-Stop,42,Singaporean Hokkien Fried Mee,Grains/Cereals,,42,14,,Germany,Cunewalde,,,,
5875,12520,61,QUICK-Stop,58,Escargots de Bourgogne,Seafood,,60,13.25,,Germany,Cunewalde,,,,
5876,12520,61,QUICK-Stop,64,Wimmers gute Semmelknödel,Grains/Cereals,,48,33.25,,Germany,Cunewalde,,,,
5877,12521,74,Suprêmes délices,4,Chef Anton's Cajun Seasoning,Condiments,,21,22,,Belgium,Charleroi,,,,
5878,12521,74,Suprêmes délices,70,Outback Lager,Beverages,,30,15,,Belgium,Charleroi,,,,
5879,12522,74,Suprêmes délices,74,Longlife Tofu,Produce,,20,10,,Belgium,Charleroi,,,,
5880,12522,69,Save-a-lot Markets,1,Chai,Beverages,,80,18,,USA,Boise,,,,
5881,12522,69,Save-a-lot Markets,19,Teatime Chocolate Biscuits,Confections,,12,9.2,,USA,Boise,,,,
5882,12523,69,Save-a-lot Markets,37,Gravad lax,Seafood,,60,26,,USA,Boise,,,,
5883,12523,69,Save-a-lot Markets,45,Røgede sild,Seafood,,36,9.5,,USA,Boise,,,,
5884,12523,69,Save-a-lot Markets,60,Camembert Pierrot,Dairy Products,,45,34,,USA,Boise,,,,
5885,12524,69,Save-a-lot Markets,71,Fløtemysost,Dairy Products,,55,21.5,,USA,Boise,,,,
5886,12524,16,Consolidated Holdings,5,Chef Anton's Gumbo Mix,Condiments,,30,21.35,,UK,London,,,,
5887,12525,16,Consolidated Holdings,9,Mishi Kobe Niku,Meat/Poultry,,3,97,,UK,London,,,,
5888,12525,38,Königlich Essen,3,Aniseed Syrup,Condiments,,49,10,,Germany,Brandenburg,,,,
5889,12525,38,Königlich Essen,26,Gumbär Gummibärchen,Confections,,18,31.23,,Germany,Brandenburg,,,,
5890,12526,82,Victuailles en stock,25,NuNuCa Nuß-Nougat-Creme,Confections,,20,14,,France,Lyon,,,,
5891,12526,82,Victuailles en stock,33,Geitost,Dairy Products,,4,2.5,,France,Lyon,,,,
5892,12527,82,Victuailles en stock,70,Outback Lager,Beverages,,30,15,,France,Lyon,,,,
5893,12527,65,Ricardo Adocicados,2,Chang,Beverages,,5,19,,Brazil,Rio de Janeiro,,,,
5894,12527,65,Ricardo Adocicados,25,NuNuCa Nuß-Nougat-Creme,Confections,,10,14,,Brazil,Rio de Janeiro,,,,
5895,12528,65,Ricardo Adocicados,57,Ravioli Angelo,Grains/Cereals,,10,19.5,,Brazil,Rio de Janeiro,,,,
5896,12528,65,Ricardo Adocicados,59,Raclette Courdavault,Dairy Products,,42,55,,Brazil,Rio de Janeiro,,,,
5897,12529,63,Rattlesnake Canyon Grocery,2,Chang,Beverages,,15,19,,USA,Albuquerque,,,,
