order_id,customer_id,customer_name,product_id,product_name,product_category,qty,payment_type,price,datetime,country,city,eommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
12767,20,Ernst Handel,74,Longlife Tofu,Produce,14,UPI,8,9/18/2021 21:49,Austria,Graz,globalfood.com,INTGFD23DB3D8814,N,Out of Stock
12887,20,Ernst Handel,74,Longlife Tofu,Produce,30,Internet Banking,8,7/15/2021 15:39,Austria,Graz,amazon.com,INTGFD23DB3D218,N,Out of Stock
13603,20,Ernst Handel,74,Longlife Tofu,Produce,30,Internet Banking,8,10/11/2021 4:04,Austria,Graz,yummybazaar.com,INTGFD23DB3D2724,N,Bank Declined
13723,20,Ernst Handel,74,Longlife Tofu,Produce,10,Internet Banking,8,8/19/2021 0:37,Austria,Graz,internationalfoodshop.com,INTGFD23DB3D3144,Y,
10753,26,Franchi S.p.A.,74,Longlife Tofu,Produce,20,Card,10,7/20/2022 11:54,Italy,Torino,internationalfoodshop.com,INTGFD23DB3D2388,Y,
11594,26,Franchi S.p.A.,74,Longlife Tofu,Produce,5,UPI,10,5/8/2022 2:45,Italy,Torino,internationalfoodshop.com,INTGFD23DB3D4705,Y,
12430,26,Franchi S.p.A.,74,Longlife Tofu,Produce,4,Internet Banking,10,7/11/2021 20:38,Italy,Torino,internationalfoodshop.com,INTGFD23DB3D7631,N,Transaction Cancelled
13266,26,Franchi S.p.A.,74,Longlife Tofu,Produce,4,Card,10,7/8/2021 13:57,Italy,Torino,globalfood.com,INTGFD23DB3D1541,Y,
14102,26,Franchi S.p.A.,74,Longlife Tofu,Produce,21,Internet Banking,10,5/4/2022 9:23,Italy,Torino,internationalfood.com,INTGFD23DB3D4467,N,Out of Stock
10486,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,74,Longlife Tofu,Produce,70,Internet Banking,8,1/9/2022 2:04,Venezuela,San Cristobal,internationalfoodshop.com,INTGFD23DB3D687,Y,
11323,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,74,Longlife Tofu,Produce,30,Card,8,4/1/2022 12:07,Venezuela,San Cristobal,amazon.com,INTGFD23DB3D3760,Y,
12159,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,74,Longlife Tofu,Produce,40,Internet Banking,8,10/27/2021 6:39,Venezuela,San Cristobal,internationalfoodshop.com,INTGFD23DB3D6686,Y,
12995,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,74,Longlife Tofu,Produce,80,Internet Banking,8,7/7/2021 5:50,Venezuela,San Cristobal,yummybazaar.com,INTGFD23DB3D596,Y,
13831,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,74,Longlife Tofu,Produce,6,Internet Banking,8,11/12/2021 15:53,Venezuela,San Cristobal,yummybazaar.com,INTGFD23DB3D3522,Y,
10381,45,LILA-Supermercado,74,Longlife Tofu,Produce,12,UPI,8,7/13/2022 7:10,Venezuela,Barquisimeto,yummybazaar.com,INTGFD23DB3C414,Y,
11214,45,LILA-Supermercado,74,Longlife Tofu,Produce,9,Internet Banking,8,5/16/2022 10:31,Venezuela,Barquisimeto,internationalfood.com,INTGFD23DB3D3375,Y,
12049,45,LILA-Supermercado,74,Longlife Tofu,Produce,4,Internet Banking,8,10/25/2021 10:13,Venezuela,Barquisimeto,internationalfoodshop.com,INTGFD23DB3C905,Y,
12885,45,LILA-Supermercado,74,Longlife Tofu,Produce,40,Internet Banking,8,11/19/2021 15:00,Venezuela,Barquisimeto,internationalfoodshop.com,INTGFD23DB3C35,Y,
13721,45,LILA-Supermercado,74,Longlife Tofu,Produce,24,Internet Banking,8,7/12/2021 12:20,Venezuela,Barquisimeto,globalfood.com,INTGFD23DB3C453,Y,
10439,50,MÃƒÆ’Ã‚Â¨re Paillarde,74,Longlife Tofu,Produce,16,Internet Banking,8,4/22/2022 21:48,Canada,Montreal,internationalfoodshop.com,INTGFD23DB3C116,Y,
11274,50,MÃƒÆ’Ã‚Â¨re Paillarde,74,Longlife Tofu,Produce,50,Internet Banking,8,4/21/2022 14:37,Canada,Montreal,amazon.com,INTGFD23DB3D3585,Y,
12110,50,MÃƒÆ’Ã‚Â¨re Paillarde,74,Longlife Tofu,Produce,25,Internet Banking,8,10/11/2021 21:58,Canada,Montreal,internationalfood.com,INTGFD23DB3D6511,Y,
12946,50,MÃƒÆ’Ã‚Â¨re Paillarde,74,Longlife Tofu,Produce,50,Internet Banking,8,10/5/2021 0:52,Canada,Montreal,globalfood.com,INTGFD23DB3D421,Y,
13782,50,MÃƒÆ’Ã‚Â¨re Paillarde,74,Longlife Tofu,Produce,35,Internet Banking,8,11/22/2021 13:55,Canada,Montreal,internationalfoodshop.com,INTGFD23DB3D3347,N,Bank Declined
10418,61,QUICK-Stop,74,Longlife Tofu,Produce,30,UPI,8,5/3/2022 18:19,Germany,Cunewalde,amazon.com,INTGFD23DB3D155,Y,
11254,61,QUICK-Stop,74,Longlife Tofu,Produce,9,Internet Banking,8,6/25/2022 14:03,Germany,Cunewalde,internationalfoodshop.com,INTGFD23DB3D3515,Y,
12090,61,QUICK-Stop,74,Longlife Tofu,Produce,40,Card,8,7/1/2021 11:55,Germany,Cunewalde,amazon.com,INTGFD23DB3D6441,Y,
12926,61,QUICK-Stop,74,Longlife Tofu,Produce,10,Internet Banking,8,10/15/2021 11:46,Germany,Cunewalde,internationalfood.com,INTGFD23DB3D351,N,Bank Declined
13762,61,QUICK-Stop,74,Longlife Tofu,Produce,10,Card,8,10/10/2021 9:57,Germany,Cunewalde,amazon.com,INTGFD23DB3D3277,Y,
10846,74,Suprmeslices,74,Longlife Tofu,Produce,8,Internet Banking,10,7/13/2022 2:02,Belgium,Charleroi,yummybazaar.com,INTGFD23DB3C57,N,Bank Declined
11686,74,Suprmeslices,74,Longlife Tofu,Produce,20,Internet Banking,10,3/2/2022 22:00,Belgium,Charleroi,amazon.com,INTGFD23DB3D5027,Y,
12522,74,Suprmeslices,74,Longlife Tofu,Produce,12,Internet Banking,10,11/27/2021 13:02,Belgium,Charleroi,amazon.com,INTGFD23DB3D7953,Y,
13357,74,Suprmeslices,74,Longlife Tofu,Produce,50,Internet Banking,10,7/8/2021 19:48,Belgium,Charleroi,yummybazaar.com,INTGFD23DB3C271,Y,
10806,82,Victuailles en stock,74,Longlife Tofu,Produce,25,Card,10,3/22/2022 13:50,France,Lyon,internationalfood.com,INTGFD23DB3D211,Y,
11645,82,Victuailles en stock,74,Longlife Tofu,Produce,15,Card,10,7/12/2022 9:00,France,Lyon,amazon.com,INTGFD23DB3C703,Y,
12480,82,Victuailles en stock,74,Longlife Tofu,Produce,40,Internet Banking,10,10/16/2021 1:34,France,Lyon,internationalfoodshop.com,INTGFD23DB3C1120,Y,
13316,82,Victuailles en stock,74,Longlife Tofu,Produce,10,Internet Banking,10,9/27/2021 0:04,France,Lyon,amazon.com,INTGFD23DB3C250,N,Out of Stock
10781,85,Wartian Herkku,74,Longlife Tofu,Produce,16,Wire Transfer,10,7/19/2022 18:20,Finland,Oulu,internationalfood.com,INTGFD23DB3D2563,Y,
11621,85,Wartian Herkku,74,Longlife Tofu,Produce,10,Internet Banking,10,4/24/2022 9:06,Finland,Oulu,internationalfood.com,INTGFD23DB3C691,Y,
12456,85,Wartian Herkku,74,Longlife Tofu,Produce,10,Internet Banking,10,11/8/2021 4:38,Finland,Oulu,amazon.com,INTGFD23DB3C1108,Y,
13292,85,Wartian Herkku,74,Longlife Tofu,Produce,40,Internet Banking,10,11/19/2021 4:23,Finland,Oulu,amazon.com,INTGFD23DB3C238,Y,
10998,89,Wolski  Zajazd,74,Longlife Tofu,Produce,8,Internet Banking,10,5/5/2022 16:05,Poland,Warszawa,amazon.com,INTGFD23DB3D1604,Y,
11828,89,Wolski  Zajazd,74,Longlife Tofu,Produce,10,Internet Banking,10,3/26/2022 5:57,Poland,Warszawa,amazon.com,INTGFD23DB3C794,Y,
12664,89,Wolski  Zajazd,74,Longlife Tofu,Produce,7,Internet Banking,10,9/24/2021 18:01,Poland,Warszawa,amazon.com,INTGFD23DB3C1212,Y,
13500,89,Wolski  Zajazd,74,Longlife Tofu,Produce,25,Internet Banking,10,11/12/2021 11:50,Poland,Warszawa,internationalfoodshop.com,INTGFD23DB3C342,Y,
10730,9,Bon app',65,Louisiana Fiery Hot Pepper Sauce,Condiments,6,UPI,21.05,4/9/2022 19:10,France,Marseille,internationalfoodshop.com,INTGFD23DB3D1044,Y,
11572,9,Bon app',65,Louisiana Fiery Hot Pepper Sauce,Condiments,48,Internet Banking,21.05,3/4/2022 3:55,France,Marseille,internationalfood.com,INTGFD23DB3C666,Y,
12408,9,Bon app',65,Louisiana Fiery Hot Pepper Sauce,Condiments,18,Internet Banking,21.05,10/4/2021 11:48,France,Marseille,yummybazaar.com,INTGFD23DB3C1084,Y,
13244,9,Bon app',65,Louisiana Fiery Hot Pepper Sauce,Condiments,40,Internet Banking,21.05,9/13/2021 4:43,France,Marseille,amazon.com,INTGFD23DB3C214,Y,
14080,9,Bon app',65,Louisiana Fiery Hot Pepper Sauce,Condiments,24,Internet Banking,21.05,3/18/2022 22:48,France,Marseille,amazon.com,INTGFD23DB3C632,Y,
11024,19,Eastern Connection,65,Louisiana Fiery Hot Pepper Sauce,Condiments,20,Internet Banking,21.05,2/26/2022 22:20,UK,London,amazon.com,INTGFD23DB3D1709,N,Out of Stock
11855,19,Eastern Connection,65,Louisiana Fiery Hot Pepper Sauce,Condiments,28,Internet Banking,21.05,6/28/2022 6:43,UK,London,internationalfood.com,INTGFD23DB3D5622,Y,
12691,19,Eastern Connection,65,Louisiana Fiery Hot Pepper Sauce,Condiments,25,Internet Banking,21.05,7/1/2021 14:44,UK,London,yummybazaar.com,INTGFD23DB3D8548,Y,
13527,19,Eastern Connection,65,Louisiana Fiery Hot Pepper Sauce,Condiments,20,UPI,21.05,12/27/2021 6:38,UK,London,yummybazaar.com,INTGFD23DB3D2458,Y,
10351,20,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,Condiments,15,Internet Banking,16.8,2/9/2022 16:21,Austria,Graz,globalfood.com,INTGFD23DB3D2164,N,Bank Declined
10514,20,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,Condiments,10,Internet Banking,21.05,3/13/2022 15:32,Austria,Graz,internationalfood.com,INTGFD23DB3C199,Y,
10698,20,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,Condiments,70,Internet Banking,21.05,2/10/2022 1:19,Austria,Graz,globalfood.com,INTGFD23DB3C109,Y,
11185,20,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,Condiments,28,Card,16.8,4/12/2022 9:24,Austria,Graz,internationalfoodshop.com,INTGFD23DB3C473,Y,
11349,20,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,Condiments,20,Internet Banking,21.05,5/12/2022 2:33,Austria,Graz,internationalfoodshop.com,INTGFD23DB3C555,Y,
11538,20,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,Condiments,12,Internet Banking,21.05,6/14/2022 5:48,Austria,Graz,internationalfood.com,INTGFD23DB3D4509,Y,
12021,20,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,Condiments,40,Internet Banking,16.8,9/12/2021 1:26,Austria,Graz,internationalfoodshop.com,INTGFD23DB3C891,Y,
12184,20,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,Condiments,8,Wire Transfer,21.05,9/25/2021 2:56,Austria,Graz,amazon.com,INTGFD23DB3C972,N,Bank Declined
12373,20,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,Condiments,9,UPI,21.05,12/7/2021 9:01,Austria,Graz,amazon.com,INTGFD23DB3C1067,Y,
12857,20,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,Condiments,24,Internet Banking,16.8,7/4/2021 1:10,Austria,Graz,amazon.com,INTGFD23DB3C21,Y,
13020,20,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,Condiments,56,Wire Transfer,21.05,12/20/2021 0:12,Austria,Graz,yummybazaar.com,INTGFD23DB3C102,Y,
13209,20,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,Condiments,40,Internet Banking,21.05,9/4/2021 16:12,Austria,Graz,internationalfoodshop.com,INTGFD23DB3C197,Y,
13693,20,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,Condiments,40,Wire Transfer,16.8,10/4/2021 13:15,Austria,Graz,amazon.com,INTGFD23DB3C439,Y,
13856,20,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,Condiments,50,Internet Banking,21.05,8/8/2021 1:24,Austria,Graz,internationalfoodshop.com,INTGFD23DB3C520,N,Transaction Cancelled
14045,20,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,Condiments,4,Internet Banking,21.05,1/11/2022 2:45,Austria,Graz,internationalfoodshop.com,INTGFD23DB3C615,N,Out of Stock
10671,25,France restauration,65,Louisiana Fiery Hot Pepper Sauce,Condiments,15,Internet Banking,21.05,6/6/2022 13:14,France,Nantes,amazon.com,INTGFD23DB3D1030,Y,
11510,25,France restauration,65,Louisiana Fiery Hot Pepper Sauce,Condiments,35,Internet Banking,21.05,7/24/2022 6:26,France,Nantes,yummybazaar.com,INTGFD23DB3D4411,Y,
12345,25,France restauration,65,Louisiana Fiery Hot Pepper Sauce,Condiments,70,Card,21.05,12/10/2021 11:46,France,Nantes,internationalfood.com,INTGFD23DB3C1053,Y,
13181,25,France restauration,65,Louisiana Fiery Hot Pepper Sauce,Condiments,70,Internet Banking,21.05,11/25/2021 19:52,France,Nantes,amazon.com,INTGFD23DB3C183,Y,
14017,25,France restauration,65,Louisiana Fiery Hot Pepper Sauce,Condiments,80,Card,21.05,1/5/2022 2:19,France,Nantes,internationalfoodshop.com,INTGFD23DB3C601,Y,
10328,27,Furia Bacalhau e Frutos do Mar,65,Louisiana Fiery Hot Pepper Sauce,Condiments,9,Internet Banking,16.8,7/6/2022 15:18,Portugal,Lisboa,internationalfoodshop.com,INTGFD23DB3D2661,Y,
10664,27,Furia Bacalhau e Frutos do Mar,65,Louisiana Fiery Hot Pepper Sauce,Condiments,36,Wire Transfer,21.05,5/9/2022 3:56,Portugal,Lisboa,internationalfoodshop.com,INTGFD23DB3D596,N,Transaction Cancelled
11161,27,Furia Bacalhau e Frutos do Mar,65,Louisiana Fiery Hot Pepper Sauce,Condiments,20,Card,16.8,5/21/2022 12:26,Portugal,Lisboa,amazon.com,INTGFD23DB3C461,Y,
11502,27,Furia Bacalhau e Frutos do Mar,65,Louisiana Fiery Hot Pepper Sauce,Condiments,10,Internet Banking,21.05,5/12/2022 13:38,Portugal,Lisboa,yummybazaar.com,INTGFD23DB3D4383,Y,
11996,27,Furia Bacalhau e Frutos do Mar,65,Louisiana Fiery Hot Pepper Sauce,Condiments,50,Internet Banking,16.8,12/16/2021 8:44,Portugal,Lisboa,internationalfoodshop.com,INTGFD23DB3C878,Y,
12338,27,Furia Bacalhau e Frutos do Mar,65,Louisiana Fiery Hot Pepper Sauce,Condiments,4,Internet Banking,21.05,10/5/2021 10:24,Portugal,Lisboa,internationalfood.com,INTGFD23DB3D7309,Y,
12832,27,Furia Bacalhau e Frutos do Mar,65,Louisiana Fiery Hot Pepper Sauce,Condiments,6,Card,16.8,10/25/2021 0:01,Portugal,Lisboa,globalfood.com,INTGFD23DB3C8,Y,
13174,27,Furia Bacalhau e Frutos do Mar,65,Louisiana Fiery Hot Pepper Sauce,Condiments,15,Internet Banking,21.05,7/23/2021 13:50,Portugal,Lisboa,amazon.com,INTGFD23DB3D1219,Y,
13668,27,Furia Bacalhau e Frutos do Mar,65,Louisiana Fiery Hot Pepper Sauce,Condiments,25,Internet Banking,16.8,12/4/2021 18:00,Portugal,Lisboa,amazon.com,INTGFD23DB3C426,Y,
14010,27,Furia Bacalhau e Frutos do Mar,65,Louisiana Fiery Hot Pepper Sauce,Condiments,24,Internet Banking,21.05,3/20/2022 13:31,Portugal,Lisboa,globalfood.com,INTGFD23DB3D4145,N,Out of Stock
10366,28,GalerÃƒÆ’Ã‚Â­a del gastrÃƒÆ’Ã‚Â³nomo,65,Louisiana Fiery Hot Pepper Sauce,Condiments,15,Card,16.8,6/25/2022 8:03,Spain,Barcelona,amazon.com,INTGFD23DB3C400,Y,
11199,28,GalerÃƒÆ’Ã‚Â­a del gastrÃƒÆ’Ã‚Â³nomo,65,Louisiana Fiery Hot Pepper Sauce,Condiments,18,Internet Banking,16.8,6/16/2022 17:08,Spain,Barcelona,yummybazaar.com,INTGFD23DB3D3326,Y,
12035,28,GalerÃƒÆ’Ã‚Â­a del gastrÃƒÆ’Ã‚Â³nomo,65,Louisiana Fiery Hot Pepper Sauce,Condiments,20,Internet Banking,16.8,11/18/2021 13:12,Spain,Barcelona,yummybazaar.com,INTGFD23DB3D6252,Y,
12871,28,GalerÃƒÆ’Ã‚Â­a del gastrÃƒÆ’Ã‚Â³nomo,65,Louisiana Fiery Hot Pepper Sauce,Condiments,13,Internet Banking,16.8,9/17/2021 1:22,Spain,Barcelona,internationalfood.com,INTGFD23DB3D162,Y,
13707,28,GalerÃƒÆ’Ã‚Â­a del gastrÃƒÆ’Ã‚Â³nomo,65,Louisiana Fiery Hot Pepper Sauce,Condiments,77,Internet Banking,16.8,7/19/2021 0:19,Spain,Barcelona,yummybazaar.com,INTGFD23DB3D3088,Y,
10303,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,65,Louisiana Fiery Hot Pepper Sauce,Condiments,10,Internet Banking,16.8,3/24/2022 0:01,Spain,Sevilla,yummybazaar.com,INTGFD23DB3D2234,Y,
10872,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,65,Louisiana Fiery Hot Pepper Sauce,Condiments,10,Internet Banking,21.05,4/26/2022 11:36,Spain,Sevilla,amazon.com,INTGFD23DB3D2591,Y,
11135,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,65,Louisiana Fiery Hot Pepper Sauce,Condiments,20,Internet Banking,16.8,6/12/2022 22:02,Spain,Sevilla,yummybazaar.com,INTGFD23DB3D3102,N,Out of Stock
11714,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,65,Louisiana Fiery Hot Pepper Sauce,Condiments,12,Card,21.05,1/15/2022 19:27,Spain,Sevilla,amazon.com,INTGFD23DB3D5125,Y,
11971,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,65,Louisiana Fiery Hot Pepper Sauce,Condiments,50,Card,16.8,5/10/2022 12:34,Spain,Sevilla,internationalfood.com,INTGFD23DB3D6028,Y,
12550,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,65,Louisiana Fiery Hot Pepper Sauce,Condiments,12,Wire Transfer,21.05,8/9/2021 9:10,Spain,Sevilla,globalfood.com,INTGFD23DB3D8051,Y,
12807,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,65,Louisiana Fiery Hot Pepper Sauce,Condiments,4,Card,16.8,9/9/2021 18:51,Spain,Sevilla,internationalfood.com,INTGFD23DB3D8954,Y,
13386,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,65,Louisiana Fiery Hot Pepper Sauce,Condiments,25,Card,21.05,8/27/2021 0:30,Spain,Sevilla,internationalfoodshop.com,INTGFD23DB3D1961,Y,
13642,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,65,Louisiana Fiery Hot Pepper Sauce,Condiments,25,Internet Banking,16.8,7/19/2021 18:09,Spain,Sevilla,globalfood.com,INTGFD23DB3D2857,Y,
10250,33,Hanari Carnes,65,Louisiana Fiery Hot Pepper Sauce,Condiments,30,Internet Banking,16.8,1/28/2022 1:28,Brazil,Rio de Janeiro,internationalfoodshop.com,INTGFD23DB3C328,Y,
10541,33,Hanari Carnes,65,Louisiana Fiery Hot Pepper Sauce,Condiments,12,Internet Banking,21.05,7/23/2022 19:27,Brazil,Rio de Janeiro,globalfood.com,INTGFD23DB3D1576,N,Transaction Cancelled
10903,33,Hanari Carnes,65,Louisiana Fiery Hot Pepper Sauce,Condiments,20,Internet Banking,21.05,5/4/2022 6:52,Brazil,Rio de Janeiro,globalfood.com,INTGFD23DB3D869,Y,
11080,33,Hanari Carnes,65,Louisiana Fiery Hot Pepper Sauce,Condiments,30,Internet Banking,16.8,4/7/2022 0:17,Brazil,Rio de Janeiro,amazon.com,INTGFD23DB3C420,Y,
11382,33,Hanari Carnes,65,Louisiana Fiery Hot Pepper Sauce,Condiments,16,Internet Banking,21.05,5/27/2022 20:56,Brazil,Rio de Janeiro,internationalfood.com,INTGFD23DB3D3963,Y,
11740,33,Hanari Carnes,65,Louisiana Fiery Hot Pepper Sauce,Condiments,8,Internet Banking,21.05,5/24/2022 16:08,Brazil,Rio de Janeiro,internationalfoodshop.com,INTGFD23DB3C750,Y,
11916,33,Hanari Carnes,65,Louisiana Fiery Hot Pepper Sauce,Condiments,10,Internet Banking,16.8,7/1/2022 22:25,Brazil,Rio de Janeiro,internationalfood.com,INTGFD23DB3C838,Y,
12218,33,Hanari Carnes,65,Louisiana Fiery Hot Pepper Sauce,Condiments,10,Internet Banking,21.05,11/23/2021 12:18,Brazil,Rio de Janeiro,globalfood.com,INTGFD23DB3D6889,Y,
12576,33,Hanari Carnes,65,Louisiana Fiery Hot Pepper Sauce,Condiments,20,Wire Transfer,21.05,9/27/2021 5:49,Brazil,Rio de Janeiro,internationalfood.com,INTGFD23DB3C1168,Y,
12752,33,Hanari Carnes,65,Louisiana Fiery Hot Pepper Sauce,Condiments,56,Wire Transfer,16.8,10/23/2021 14:38,Brazil,Rio de Janeiro,internationalfoodshop.com,INTGFD23DB3C1256,Y,
13054,33,Hanari Carnes,65,Louisiana Fiery Hot Pepper Sauce,Condiments,70,Internet Banking,21.05,7/4/2021 22:30,Brazil,Rio de Janeiro,internationalfoodshop.com,INTGFD23DB3D799,N,Transaction Cancelled
13412,33,Hanari Carnes,65,Louisiana Fiery Hot Pepper Sauce,Condiments,80,Internet Banking,21.05,9/24/2021 3:26,Brazil,Rio de Janeiro,globalfood.com,INTGFD23DB3C298,Y,
13588,33,Hanari Carnes,65,Louisiana Fiery Hot Pepper Sauce,Condiments,30,Internet Banking,16.8,10/2/2021 14:24,Brazil,Rio de Janeiro,amazon.com,INTGFD23DB3C386,Y,
13628,33,Hanari Carnes,65,Louisiana Fiery Hot Pepper Sauce,Condiments,35,Internet Banking,16.8,1/28/2021 1:28,Brazil,Rio de Janeiro,internationalfoodshop.com,INTGFD23DB3D999,Y,
13890,33,Hanari Carnes,65,Louisiana Fiery Hot Pepper Sauce,Condiments,10,Wire Transfer,21.05,8/21/2021 17:07,Brazil,Rio de Janeiro,amazon.com,INTGFD23DB3D3725,Y,
10503,36,Hungry Owl All-Night Grocers,65,Louisiana Fiery Hot Pepper Sauce,Condiments,35,Internet Banking,21.05,2/12/2022 4:48,Ireland,Cork,internationalfoodshop.com,INTGFD23DB3D925,Y,
10736,36,Hungry Owl All-Night Grocers,65,Louisiana Fiery Hot Pepper Sauce,Condiments,28,Wire Transfer,21.05,7/22/2022 18:14,Ireland,Cork,globalfood.com,INTGFD23DB3D2773,Y,
11338,36,Hungry Owl All-Night Grocers,65,Louisiana Fiery Hot Pepper Sauce,Condiments,54,UPI,21.05,5/22/2022 7:29,Ireland,Cork,globalfood.com,INTGFD23DB3D3809,N,Out of Stock
11577,36,Hungry Owl All-Night Grocers,65,Louisiana Fiery Hot Pepper Sauce,Condiments,55,Wire Transfer,21.05,4/2/2022 5:09,Ireland,Cork,internationalfoodshop.com,INTGFD23DB3C669,Y,
12174,36,Hungry Owl All-Night Grocers,65,Louisiana Fiery Hot Pepper Sauce,Condiments,50,Card,21.05,8/3/2021 2:41,Ireland,Cork,internationalfoodshop.com,INTGFD23DB3D6735,Y,
12413,36,Hungry Owl All-Night Grocers,65,Louisiana Fiery Hot Pepper Sauce,Condiments,20,Internet Banking,21.05,7/2/2021 16:38,Ireland,Cork,globalfood.com,INTGFD23DB3C1087,Y,
13009,36,Hungry Owl All-Night Grocers,65,Louisiana Fiery Hot Pepper Sauce,Condiments,24,Card,21.05,7/1/2021 1:19,Ireland,Cork,internationalfood.com,INTGFD23DB3C97,N,Bank Declined
13248,36,Hungry Owl All-Night Grocers,65,Louisiana Fiery Hot Pepper Sauce,Condiments,20,Internet Banking,21.05,12/22/2021 3:45,Ireland,Cork,amazon.com,INTGFD23DB3C216,Y,
13845,36,Hungry Owl All-Night Grocers,65,Louisiana Fiery Hot Pepper Sauce,Condiments,12,Internet Banking,21.05,10/25/2021 6:00,Ireland,Cork,internationalfoodshop.com,INTGFD23DB3C515,Y,
14084,36,Hungry Owl All-Night Grocers,65,Louisiana Fiery Hot Pepper Sauce,Condiments,12,Internet Banking,21.05,1/17/2022 1:32,Ireland,Cork,amazon.com,INTGFD23DB3C634,Y,
10493,40,La maison d'Asie,65,Louisiana Fiery Hot Pepper Sauce,Condiments,30,Card,16.8,6/25/2022 17:17,France,Toulouse,yummybazaar.com,INTGFD23DB3C401,Y,
11329,40,La maison d'Asie,65,Louisiana Fiery Hot Pepper Sauce,Condiments,5,Card,16.8,3/13/2022 17:23,France,Toulouse,amazon.com,INTGFD23DB3C545,Y,
12165,40,La maison d'Asie,65,Louisiana Fiery Hot Pepper Sauce,Condiments,24,Card,16.8,11/9/2021 10:42,France,Toulouse,internationalfoodshop.com,INTGFD23DB3C963,Y,
13001,40,La maison d'Asie,65,Louisiana Fiery Hot Pepper Sauce,Condiments,5,UPI,16.8,11/9/2021 13:40,France,Toulouse,amazon.com,INTGFD23DB3C93,Y,
13836,40,La maison d'Asie,65,Louisiana Fiery Hot Pepper Sauce,Condiments,5,Internet Banking,16.8,12/23/2021 16:42,France,Toulouse,globalfood.com,INTGFD23DB3C510,Y,
10884,44,Let's Stop N Shop,65,Louisiana Fiery Hot Pepper Sauce,Condiments,36,UPI,21.05,3/14/2022 13:36,USA,San Francisco,internationalfoodshop.com,INTGFD23DB3C210,Y,
11724,44,Let's Stop N Shop,65,Louisiana Fiery Hot Pepper Sauce,Condiments,18,Internet Banking,21.05,1/7/2022 4:47,USA,San Francisco,globalfood.com,INTGFD23DB3C742,Y,
12560,44,Let's Stop N Shop,65,Louisiana Fiery Hot Pepper Sauce,Condiments,15,Internet Banking,21.05,12/3/2021 9:22,USA,San Francisco,amazon.com,INTGFD23DB3C1160,Y,
13395,44,Let's Stop N Shop,65,Louisiana Fiery Hot Pepper Sauce,Condiments,7,Internet Banking,21.05,10/7/2021 21:41,USA,San Francisco,internationalfood.com,INTGFD23DB3D1996,N,Bank Declined
10638,46,LINO-Delicateses,65,Louisiana Fiery Hot Pepper Sauce,Condiments,5,Internet Banking,21.05,7/4/2022 8:10,Venezuela,I. de Margarita,globalfood.com,INTGFD23DB3D2381,Y,
11477,46,LINO-Delicateses,65,Louisiana Fiery Hot Pepper Sauce,Condiments,13,Internet Banking,21.05,2/23/2022 3:19,Venezuela,I. de Margarita,internationalfoodshop.com,INTGFD23DB3C619,Y,
12313,46,LINO-Delicateses,65,Louisiana Fiery Hot Pepper Sauce,Condiments,25,Internet Banking,21.05,7/16/2021 18:14,Venezuela,I. de Margarita,amazon.com,INTGFD23DB3C1037,N,Out of Stock
13149,46,LINO-Delicateses,65,Louisiana Fiery Hot Pepper Sauce,Condiments,35,Internet Banking,21.05,9/26/2021 1:02,Venezuela,I. de Margarita,globalfood.com,INTGFD23DB3C167,N,Out of Stock
13985,46,LINO-Delicateses,65,Louisiana Fiery Hot Pepper Sauce,Condiments,20,Internet Banking,21.05,10/23/2021 7:19,Venezuela,I. de Margarita,globalfood.com,INTGFD23DB3C585,Y,
