order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,eommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
11068,QUEEN,Queen Cozinha,43,Ipoh Coffee,Beverages,,36,46,6/3/22 12:00 AM,Brazil,São Paulo,,,,
10278,BERGS,Berglunds snabbköp,44,Gula Malacca,Condiments,,16,15.5,9/12/19 12:00 AM,Sweden,Luleå,,,,
10284,LEHMS,Lehmanns Marktstand,44,Gula Malacca,Condiments,,21,15.5,9/19/19 12:00 AM,Germany,Frankfurt a.M. ,,,,
10291,QUEDE,Que Delícia,44,Gula Malacca,Condiments,,24,15.5,9/27/19 12:00 AM,Brazil,Rio de Janeiro,,,,
10351,ERNSH,Ernst Handel,44,Gula Malacca,Condiments,,77,15.5,12/12/19 12:00 AM,Austria,Graz,,,,
10411,BOTTM,Bottom-Dollar Markets,44,Gula Malacca,Condiments,,40,15.5,2/10/20 12:00 AM,Canada,Tsawassen,,,,
10452,SAVEA,Save-a-lot Markets,44,Gula Malacca,Condiments,,100,15.5,3/23/20 12:00 AM,USA,Boise,,,,
10469,WHITC,White Clover Markets,44,Gula Malacca,Condiments,,2,15.5,4/10/20 12:00 AM,USA,Seattle,,,,
10491,FURIB,Furia Bacalhau e Frutos do Mar,44,Gula Malacca,Condiments,,15,15.5,5/1/20 12:00 AM,Portugal,Lisboa,,,,
10518,TORTU,Tortuga Restaurante,44,Gula Malacca,Condiments,,9,19.45,5/26/20 12:00 AM,Mexico,México D.F.,,,,
10551,FURIB,Furia Bacalhau e Frutos do Mar,44,Gula Malacca,Condiments,,40,19.45,6/28/20 12:00 AM,Portugal,Lisboa,,,,
10561,FOLKO,Folk och fä HB,44,Gula Malacca,Condiments,,10,19.45,7/7/20 12:00 AM,Sweden,Bräcke,,,,
10576,TORTU,Tortuga Restaurante,44,Gula Malacca,Condiments,,21,19.45,7/24/20 12:00 AM,Mexico,México D.F.,,,,
10624,THECR,The Cracker Box,44,Gula Malacca,Condiments,,10,19.45,9/7/20 12:00 AM,USA,Butte,,,,
10656,GREAL,Great Lakes Food Market,44,Gula Malacca,Condiments,,28,19.45,10/5/20 12:00 AM,USA,Eugene,,,,
10676,TORTU,Tortuga Restaurante,44,Gula Malacca,Condiments,,21,19.45,10/23/20 12:00 AM,Mexico,México D.F.,,,,
10691,QUICK,QUICK-Stop,44,Gula Malacca,Condiments,,24,19.45,11/3/20 12:00 AM,Germany,Cunewalde,,,,
10721,QUICK,QUICK-Stop,44,Gula Malacca,Condiments,,50,19.45,11/29/20 12:00 AM,Germany,Cunewalde,,,,
10745,QUICK,QUICK-Stop,44,Gula Malacca,Condiments,,16,19.45,12/19/20 12:00 AM,Germany,Cunewalde,,,,
10796,HILAA,HILARIÓN-Abastos,44,Gula Malacca,Condiments,,10,19.45,1/25/22 12:00 AM,Venezuela,San Cristóbal,,,,
10832,LAMAI,La maison d'Asie,44,Gula Malacca,Condiments,,16,19.45,2/14/22 12:00 AM,France,Toulouse,,,,
10944,BOTTM,Bottom-Dollar Markets,44,Gula Malacca,Condiments,,18,19.45,4/11/22 12:00 AM,Canada,Tsawassen,,,,
10978,MAISD,Maison Dewey,44,Gula Malacca,Condiments,,6,19.45,4/25/22 12:00 AM,Belgium,Bruxelles,,,,
11034,OLDWO,Old World Delicatessen,44,Gula Malacca,Condiments,,12,19.45,5/20/22 12:00 AM,USA,Anchorage,,,,
11042,COMMI,Comércio Mineiro,44,Gula Malacca,Condiments,,15,19.45,5/22/22 12:00 AM,Brazil,São Paulo,,,,
10388,SEVES,Seven Seas Imports,45,Røgede sild,Seafood,,15,7.6,1/19/20 12:00 AM,UK,London,,,,
10465,VAFFE,Vaffeljernet,45,Røgede sild,Seafood,,30,7.6,4/5/20 12:00 AM,Denmark,Århus,,,,
10502,PERIC,Pericles Comidas clásicas,45,Røgede sild,Seafood,,21,9.5,5/11/20 12:00 AM,Mexico,México D.F.,,,,
10549,QUICK,QUICK-Stop,45,Røgede sild,Seafood,,100,9.5,6/27/20 12:00 AM,Germany,Cunewalde,,,,
10638,LINOD,LINO-Delicateses,45,Røgede sild,Seafood,,20,9.5,9/20/20 12:00 AM,Venezuela,I. de Margarita,,,,
10713,SAVEA,Save-a-lot Markets,45,Røgede sild,Seafood,,110,9.5,11/22/20 12:00 AM,USA,Boise,,,,
10740,WHITC,White Clover Markets,45,Røgede sild,Seafood,,40,9.5,12/14/20 12:00 AM,USA,Seattle,,,,
10750,WARTH,Wartian Herkku,45,Røgede sild,Seafood,,40,9.5,12/22/20 12:00 AM,Finland,Oulu,,,,
10753,FRANS,Franchi S.p.A.,45,Røgede sild,Seafood,,4,9.5,12/26/20 12:00 AM,Italy,Torino,,,,
10776,ERNSH,Ernst Handel,45,Røgede sild,Seafood,,27,9.5,1/15/22 12:00 AM,Austria,Graz,,,,
10847,SAVEA,Save-a-lot Markets,45,Røgede sild,Seafood,,36,9.5,2/22/22 12:00 AM,USA,Boise,,,,
10896,MAISD,Maison Dewey,45,Røgede sild,Seafood,,15,9.5,3/21/22 12:00 AM,Belgium,Bruxelles,,,,
10954,LINOD,LINO-Delicateses,45,Røgede sild,Seafood,,30,9.5,4/16/22 12:00 AM,Venezuela,I. de Margarita,,,,
11013,ROMEY,Romero y tomillo,45,Røgede sild,Seafood,,20,9.5,5/9/22 12:00 AM,Spain,Madrid,,,,
10287,RICAR,Ricardo Adocicados,46,Spegesild,Seafood,,15,9.6,9/22/19 12:00 AM,Brazil,Rio de Janeiro,,,,
10324,SAVEA,Save-a-lot Markets,46,Spegesild,Seafood,,30,9.6,11/8/19 12:00 AM,USA,Boise,,,,
10390,ERNSH,Ernst Handel,46,Spegesild,Seafood,,45,9.6,1/23/20 12:00 AM,Austria,Graz,,,,
10395,HILAA,HILARIÓN-Abastos,46,Spegesild,Seafood,,28,9.6,1/26/20 12:00 AM,Venezuela,San Cristóbal,,,,
10417,SIMOB,Simons bistro,46,Spegesild,Seafood,,2,9.6,2/16/20 12:00 AM,Denmark,København,,,,
10428,REGGC,Reggiani Caseifici,46,Spegesild,Seafood,,20,9.6,2/28/20 12:00 AM,Italy,Reggio Emilia,,,,
10436,BLONP,Blondel père et fils,46,Spegesild,Seafood,,5,9.6,3/8/20 12:00 AM,France,Strasbourg,,,,
10454,LAMAI,La maison d'Asie,46,Spegesild,Seafood,,10,9.6,3/24/20 12:00 AM,France,Toulouse,,,,
10459,VICTE,Victuailles en stock,46,Spegesild,Seafood,,20,9.6,3/30/20 12:00 AM,France,Lyon,,,,
10466,COMMI,Comércio Mineiro,46,Spegesild,Seafood,,5,9.6,4/6/20 12:00 AM,Brazil,São Paulo,,,,
10512,FAMIA,Familia Arquibaldo,46,Spegesild,Seafood,,9,12,5/22/20 12:00 AM,Brazil,São Paulo,,,,
10643,ALFKI,Alfreds Futterkiste,46,Spegesild,Seafood,,2,12,9/25/20 12:00 AM,Germany,Berlin,,,,
10644,WELLI,Wellington Importadora,46,Spegesild,Seafood,,21,12,9/25/20 12:00 AM,Brazil,Resende,,,,
10657,SAVEA,Save-a-lot Markets,46,Spegesild,Seafood,,45,12,10/5/20 12:00 AM,USA,Boise,,,,
10670,FRANK,Frankenversand,46,Spegesild,Seafood,,60,12,10/17/20 12:00 AM,Germany,München,,,,
10696,WHITC,White Clover Markets,46,Spegesild,Seafood,,18,12,11/8/20 12:00 AM,USA,Seattle,,,,
10713,SAVEA,Save-a-lot Markets,46,Spegesild,Seafood,,24,12,11/22/20 12:00 AM,USA,Boise,,,,
10743,AROUT,Around the Horn,46,Spegesild,Seafood,,28,12,12/18/20 12:00 AM,UK,London,,,,
10813,RICAR,Ricardo Adocicados,46,Spegesild,Seafood,,35,12,2/5/22 12:00 AM,Brazil,Rio de Janeiro,,,,
10876,BONAP,Bon app',46,Spegesild,Seafood,,21,12,3/11/22 12:00 AM,France,Marseille,,,,
10943,BSBEV,B's Beverages,46,Spegesild,Seafood,,15,12,4/10/22 12:00 AM,UK,London,,,,
10969,COMMI,Comércio Mineiro,46,Spegesild,Seafood,,9,12,4/22/22 12:00 AM,Brazil,São Paulo,,,,
10997,LILAS,LILA-Supermercado,46,Spegesild,Seafood,,20,12,5/3/22 12:00 AM,Venezuela,Barquisimeto,,,,
11001,FOLKO,Folk och fä HB,46,Spegesild,Seafood,,25,12,5/6/22 12:00 AM,Sweden,Bräcke,,,,
11019,RANCH,Rancho grande,46,Spegesild,Seafood,,3,12,5/13/22 12:00 AM,Argentina,Buenos Aires,,,,
11075,RICSU,Richter Supermarkt,46,Spegesild,Seafood,,30,12,6/5/22 12:00 AM,Switzerland,Genève,,,,
11077,RATTC,Rattlesnake Canyon Grocery,46,Spegesild,Seafood,,3,12,6/5/22 12:00 AM,USA,Albuquerque,,,,
10332,MEREP,Mère Paillarde,47,Zaanse koeken,Confections,,16,7.6,11/17/19 12:00 AM,Canada,Montréal,,,,
10418,QUICK,QUICK-Stop,47,Zaanse koeken,Confections,,55,7.6,2/17/20 12:00 AM,Germany,Cunewalde,,,,
10431,BOTTM,Bottom-Dollar Markets,47,Zaanse koeken,Confections,,30,7.6,3/2/20 12:00 AM,Canada,Tsawassen,,,,
10480,FOLIG,Folies gourmandes,47,Zaanse koeken,Confections,,30,7.6,4/20/20 12:00 AM,France,Lille,,,,
10512,FAMIA,Familia Arquibaldo,47,Zaanse koeken,Confections,,6,9.5,5/22/20 12:00 AM,Brazil,São Paulo,,,,
10558,AROUT,Around the Horn,47,Zaanse koeken,Confections,,25,9.5,7/5/20 12:00 AM,UK,London,,,,
10585,WELLI,Wellington Importadora,47,Zaanse koeken,Confections,,15,9.5,8/1/20 12:00 AM,Brazil,Resende,,,,
10656,GREAL,Great Lakes Food Market,47,Zaanse koeken,Confections,,6,9.5,10/5/20 12:00 AM,USA,Eugene,,,,
10657,SAVEA,Save-a-lot Markets,47,Zaanse koeken,Confections,,10,9.5,10/5/20 12:00 AM,USA,Boise,,,,
10684,OTTIK,Ottilies Käseladen,47,Zaanse koeken,Confections,,40,9.5,10/27/20 12:00 AM,Germany,Köln,,,,
10685,GOURL,Gourmet Lanchonetes,47,Zaanse koeken,Confections,,15,9.5,10/30/20 12:00 AM,Brazil,Campinas,,,,
10699,MORGK,Morgenstern Gesundkost,47,Zaanse koeken,Confections,,12,9.5,11/9/20 12:00 AM,Germany,Leipzig,,,,
10710,FRANS,Franchi S.p.A.,47,Zaanse koeken,Confections,,5,9.5,11/20/20 12:00 AM,Italy,Torino,,,,
10714,SAVEA,Save-a-lot Markets,47,Zaanse koeken,Confections,,50,9.5,11/22/20 12:00 AM,USA,Boise,,,,
10755,BONAP,Bon app',47,Zaanse koeken,Confections,,30,9.5,12/27/20 12:00 AM,France,Marseille,,,,
10762,FOLKO,Folk och fä HB,47,Zaanse koeken,Confections,,30,9.5,1/2/22 12:00 AM,Sweden,Bräcke,,,,
10837,BERGS,Berglunds snabbköp,47,Zaanse koeken,Confections,,40,9.5,2/16/22 12:00 AM,Sweden,Luleå,,,,
10875,BERGS,Berglunds snabbköp,47,Zaanse koeken,Confections,,21,9.5,3/8/22 12:00 AM,Sweden,Luleå,,,,
10928,GALED,Galería del gastrónomo,47,Zaanse koeken,Confections,,5,9.5,4/4/22 12:00 AM,Spain,Barcelona,,,,
10956,BLAUS,Blauer See Delikatessen,47,Zaanse koeken,Confections,,14,9.5,4/16/22 12:00 AM,Germany,Mannheim,,,,
10977,FOLKO,Folk och fä HB,47,Zaanse koeken,Confections,,30,9.5,4/25/22 12:00 AM,Sweden,Bräcke,,,,
10403,ERNSH,Ernst Handel,48,Chocolade,Confections,,70,10.2,2/3/20 12:00 AM,Austria,Graz,,,,
10453,AROUT,Around the Horn,48,Chocolade,Confections,,15,10.2,3/24/20 12:00 AM,UK,London,,,,
10507,ANTON,Antonio Moreno Taquería,48,Chocolade,Confections,,15,12.75,5/16/20 12:00 AM,Mexico,México D.F.,,,,
10604,FURIB,Furia Bacalhau e Frutos do Mar,48,Chocolade,Confections,,6,12.75,8/18/20 12:00 AM,Portugal,Lisboa,,,,
10704,QUEEN,Queen Cozinha,48,Chocolade,Confections,,24,12.75,11/14/20 12:00 AM,Brazil,São Paulo,,,,
10814,VICTE,Victuailles en stock,48,Chocolade,Confections,,8,12.75,2/5/22 12:00 AM,France,Lyon,,,,
10253,HANAR,Hanari Carnes,49,Maxilaku,Confections,,40,16,8/10/19 12:00 AM,Brazil,Rio de Janeiro,,,,
10290,COMMI,Comércio Mineiro,49,Maxilaku,Confections,,15,16,9/27/19 12:00 AM,Brazil,São Paulo,,,,
10304,TORTU,Tortuga Restaurante,49,Maxilaku,Confections,,30,16,10/13/19 12:00 AM,Mexico,México D.F.,,,,
10360,BLONP,Blondel père et fils,49,Maxilaku,Confections,,35,16,12/23/19 12:00 AM,France,Strasbourg,,,,
10400,EASTC,Eastern Connection,49,Maxilaku,Confections,,30,16,2/1/20 12:00 AM,UK,London,,,,
10404,MAGAA,Magazzini Alimentari Riuniti,49,Maxilaku,Confections,,30,16,2/3/20 12:00 AM,Italy,Bergamo,,,,
10456,KOENE,Königlich Essen,49,Maxilaku,Confections,,21,16,3/28/20 12:00 AM,Germany,Brandenburg,,,,
10481,RICAR,Ricardo Adocicados,49,Maxilaku,Confections,,24,16,4/20/20 12:00 AM,Brazil,Rio de Janeiro,,,,
10499,LILAS,LILA-Supermercado,49,Maxilaku,Confections,,25,20,5/9/20 12:00 AM,Venezuela,Barquisimeto,,,,
10539,BSBEV,B's Beverages,49,Maxilaku,Confections,,6,20,6/16/20 12:00 AM,UK,London,,,,
10603,SAVEA,Save-a-lot Markets,49,Maxilaku,Confections,,25,20,8/18/20 12:00 AM,USA,Boise,,,,
10612,SAVEA,Save-a-lot Markets,49,Maxilaku,Confections,,18,20,8/28/20 12:00 AM,USA,Boise,,,,
10804,SEVES,Seven Seas Imports,49,Maxilaku,Confections,,4,20,1/30/22 12:00 AM,UK,London,,,,
10868,QUEEN,Queen Cozinha,49,Maxilaku,Confections,,42,20,3/6/22 12:00 AM,Brazil,São Paulo,,,,
10875,BERGS,Berglunds snabbköp,49,Maxilaku,Confections,,15,20,3/8/22 12:00 AM,Sweden,Luleå,,,,
10882,SAVEA,Save-a-lot Markets,49,Maxilaku,Confections,,20,20,3/13/22 12:00 AM,USA,Boise,,,,
10910,WILMK,Wilman Kala,49,Maxilaku,Confections,,10,20,3/28/22 12:00 AM,Finland,Helsinki,,,,
10942,REGGC,Reggiani Caseifici,49,Maxilaku,Confections,,28,20,4/10/22 12:00 AM,Italy,Reggio Emilia,,,,
10967,TOMSP,Toms Spezialitäten,49,Maxilaku,Confections,,40,20,4/22/22 12:00 AM,Germany,Münster,,,,
11019,RANCH,Rancho grande,49,Maxilaku,Confections,,2,20,5/13/22 12:00 AM,Argentina,Buenos Aires,,,,
11039,LINOD,LINO-Delicateses,49,Maxilaku,Confections,,60,20,5/21/22 12:00 AM,Venezuela,I. de Margarita,,,,
10350,LAMAI,La maison d'Asie,50,Valkoinen suklaa,Confections,,15,13,12/12/19 12:00 AM,France,Toulouse,,,,
10383,AROUT,Around the Horn,50,Valkoinen suklaa,Confections,,15,13,1/16/20 12:00 AM,UK,London,,,,
10429,HUNGO,Hungry Owl All-Night Grocers,50,Valkoinen suklaa,Confections,,40,13,3/1/20 12:00 AM,Ireland,Cork,,,,
10465,VAFFE,Vaffeljernet,50,Valkoinen suklaa,Confections,,25,13,4/5/20 12:00 AM,Denmark,Århus,,,,
10637,QUEEN,Queen Cozinha,50,Valkoinen suklaa,Confections,,25,16.25,9/19/20 12:00 AM,Brazil,São Paulo,,,,
10729,LINOD,LINO-Delicateses,50,Valkoinen suklaa,Confections,,40,16.25,12/5/20 12:00 AM,Venezuela,I. de Margarita,,,,
10751,RICSU,Richter Supermarkt,50,Valkoinen suklaa,Confections,,20,16.25,12/25/20 12:00 AM,Switzerland,Genève,,,,
10920,AROUT,Around the Horn,50,Valkoinen suklaa,Confections,,24,16.25,4/2/22 12:00 AM,UK,London,,,,
10948,GODOS,Godos Cocina Típica,50,Valkoinen suklaa,Confections,,9,16.25,4/12/22 12:00 AM,Spain,Sevilla,,,,
11072,ERNSH,Ernst Handel,50,Valkoinen suklaa,Confections,,22,16.25,6/4/22 12:00 AM,Austria,Graz,,,,
10249,TOMSP,Toms Spezialitäten,51,Manjimup Dried Apples,Produce,,40,42.4,8/5/19 12:00 AM,Germany,Münster,,,,
10250,HANAR,Hanari Carnes,51,Manjimup Dried Apples,Produce,,35,42.4,8/8/19 12:00 AM,Brazil,Rio de Janeiro,,,,
10291,QUEDE,Que Delícia,51,Manjimup Dried Apples,Produce,,2,42.4,9/27/19 12:00 AM,Brazil,Rio de Janeiro,,,,
10335,HUNGO,Hungry Owl All-Night Grocers,51,Manjimup Dried Apples,Produce,,48,42.4,11/22/19 12:00 AM,Ireland,Cork,,,,
10362,BONAP,Bon app',51,Manjimup Dried Apples,Produce,,20,42.4,12/26/19 12:00 AM,France,Marseille,,,,
10397,PRINI,Princesa Isabel Vinhos,51,Manjimup Dried Apples,Produce,,18,42.4,1/27/20 12:00 AM,Portugal,Lisboa,,,,
10472,SEVES,Seven Seas Imports,51,Manjimup Dried Apples,Produce,,18,42.4,4/12/20 12:00 AM,UK,London,,,,
10484,BSBEV,B's Beverages,51,Manjimup Dried Apples,Produce,,3,42.4,4/24/20 12:00 AM,UK,London,,,,
10486,HILAA,HILARIÓN-Abastos,51,Manjimup Dried Apples,Produce,,25,42.4,4/26/20 12:00 AM,Venezuela,San Cristóbal,,,,
10537,RICSU,Richter Supermarkt,51,Manjimup Dried Apples,Produce,,6,53,6/14/20 12:00 AM,Switzerland,Genève,,,,
10549,QUICK,QUICK-Stop,51,Manjimup Dried Apples,Produce,,48,53,6/27/20 12:00 AM,Germany,Cunewalde,,,,
10555,SAVEA,Save-a-lot Markets,51,Manjimup Dried Apples,Produce,,20,53,7/3/20 12:00 AM,USA,Boise,,,,
10558,AROUT,Around the Horn,51,Manjimup Dried Apples,Produce,,20,53,7/5/20 12:00 AM,UK,London,,,,
10561,FOLKO,Folk och fä HB,51,Manjimup Dried Apples,Produce,,50,53,7/7/20 12:00 AM,Sweden,Bräcke,,,,
10567,HUNGO,Hungry Owl All-Night Grocers,51,Manjimup Dried Apples,Produce,,3,53,7/13/20 12:00 AM,Ireland,Cork,,,,
10634,FOLIG,Folies gourmandes,51,Manjimup Dried Apples,Produce,,15,53,9/15/20 12:00 AM,France,Lille,,,,
10663,BONAP,Bon app',51,Manjimup Dried Apples,Produce,,20,53,10/11/20 12:00 AM,France,Marseille,,,,
10665,LONEP,Lonesome Pine Restaurant,51,Manjimup Dried Apples,Produce,,20,53,10/12/20 12:00 AM,USA,Portland,,,,
10709,GOURL,Gourmet Lanchonetes,51,Manjimup Dried Apples,Produce,,28,53,11/17/20 12:00 AM,Brazil,Campinas,,,,
10716,RANCH,Rancho grande,51,Manjimup Dried Apples,Produce,,7,53,11/24/20 12:00 AM,Argentina,Buenos Aires,,,,
10731,CHOPS,Chop-suey Chinese,51,Manjimup Dried Apples,Produce,,30,53,12/7/20 12:00 AM,Switzerland,Bern,,,,
10762,FOLKO,Folk och fä HB,51,Manjimup Dried Apples,Produce,,28,53,1/2/22 12:00 AM,Sweden,Bräcke,,,,
10776,ERNSH,Ernst Handel,51,Manjimup Dried Apples,Produce,,120,53,1/15/22 12:00 AM,Austria,Graz,,,,
10800,SEVES,Seven Seas Imports,51,Manjimup Dried Apples,Produce,,10,53,1/26/22 12:00 AM,UK,London,,,,
10802,SIMOB,Simons bistro,51,Manjimup Dried Apples,Produce,,30,53,1/29/22 12:00 AM,Denmark,København,,,,
10821,SPLIR,Split Rail Beer & Ale,51,Manjimup Dried Apples,Produce,,6,53,2/8/22 12:00 AM,USA,Lander,,,,
10843,VICTE,Victuailles en stock,51,Manjimup Dried Apples,Produce,,4,53,2/21/22 12:00 AM,France,Lyon,,,,
10860,FRANR,France restauration,51,Manjimup Dried Apples,Produce,,3,53,2022-02-29,France,Nantes,,,,
10870,WOLZA,Wolski  Zajazd,51,Manjimup Dried Apples,Produce,,2,53,3/6/22 12:00 AM,Poland,Warszawa,,,,
10948,GODOS,Godos Cocina Típica,51,Manjimup Dried Apples,Produce,,40,53,4/12/22 12:00 AM,Spain,Sevilla,,,,
10956,BLAUS,Blauer See Delikatessen,51,Manjimup Dried Apples,Produce,,8,53,4/16/22 12:00 AM,Germany,Mannheim,,,,
10965,OLDWO,Old World Delicatessen,51,Manjimup Dried Apples,Produce,,16,53,4/19/22 12:00 AM,USA,Anchorage,,,,
10977,FOLKO,Folk och fä HB,51,Manjimup Dried Apples,Produce,,10,53,4/25/22 12:00 AM,Sweden,Bräcke,,,,
10995,PERIC,Pericles Comidas clásicas,51,Manjimup Dried Apples,Produce,,20,53,5/2/22 12:00 AM,Mexico,México D.F.,,,,
10999,OTTIK,Ottilies Käseladen,51,Manjimup Dried Apples,Produce,,15,53,5/3/22 12:00 AM,Germany,Köln,,,,
11021,QUICK,QUICK-Stop,51,Manjimup Dried Apples,Produce,,44,53,5/14/22 12:00 AM,Germany,Cunewalde,,,,
11026,FRANS,Franchi S.p.A.,51,Manjimup Dried Apples,Produce,,10,53,5/15/22 12:00 AM,Italy,Torino,,,,
11045,BOTTM,Bottom-Dollar Markets,51,Manjimup Dried Apples,Produce,,24,53,5/23/22 12:00 AM,Canada,Tsawassen,,,,
11055,HILAA,HILARIÓN-Abastos,51,Manjimup Dried Apples,Produce,,20,53,5/28/22 12:00 AM,Venezuela,San Cristóbal,,,,
10322,PERIC,Pericles Comidas clásicas,52,Filo Mix,Grains/Cereals,,20,5.6,11/4/19 12:00 AM,Mexico,México D.F.,,,,
10334,VICTE,Victuailles en stock,52,Filo Mix,Grains/Cereals,,8,5.6,11/21/19 12:00 AM,France,Lyon,,,,
10388,SEVES,Seven Seas Imports,52,Filo Mix,Grains/Cereals,,20,5.6,1/19/20 12:00 AM,UK,London,,,,
10446,TOMSP,Toms Spezialitäten,52,Filo Mix,Grains/Cereals,,15,5.6,3/17/20 12:00 AM,Germany,Münster,,,,
10449,BLONP,Blondel père et fils,52,Filo Mix,Grains/Cereals,,20,5.6,3/21/20 12:00 AM,France,Strasbourg,,,,
10517,NORTS,North/South,52,Filo Mix,Grains/Cereals,,6,7,5/25/20 12:00 AM,UK,London,,,,
10558,AROUT,Around the Horn,52,Filo Mix,Grains/Cereals,,30,7,7/5/20 12:00 AM,UK,London,,,,
10563,RICAR,Ricardo Adocicados,52,Filo Mix,Grains/Cereals,,70,7,7/11/20 12:00 AM,Brazil,Rio de Janeiro,,,,
10586,REGGC,Reggiani Caseifici,52,Filo Mix,Grains/Cereals,,4,7,8/2/20 12:00 AM,Italy,Reggio Emilia,,,,
10594,OLDWO,Old World Delicatessen,52,Filo Mix,Grains/Cereals,,24,7,8/9/20 12:00 AM,USA,Anchorage,,,,
10620,LAUGB,Laughing Bacchus Wine Cellars,52,Filo Mix,Grains/Cereals,,5,7,9/5/20 12:00 AM,Canada,Vancouver,,,,
10683,DUMON,Du monde entier,52,Filo Mix,Grains/Cereals,,9,7,10/27/20 12:00 AM,France,Nantes,,,,
10725,FAMIA,Familia Arquibaldo,52,Filo Mix,Grains/Cereals,,4,7,12/1/20 12:00 AM,Brazil,São Paulo,,,,
10733,BERGS,Berglunds snabbköp,52,Filo Mix,Grains/Cereals,,25,7,12/8/20 12:00 AM,Sweden,Luleå,,,,
10739,VINET,Vins et alcools Chevalier,52,Filo Mix,Grains/Cereals,,18,7,12/13/20 12:00 AM,France,Reims,,,,
10758,RICSU,Richter Supermarkt,52,Filo Mix,Grains/Cereals,,60,7,12/29/20 12:00 AM,Switzerland,Genève,,,,
10769,VAFFE,Vaffeljernet,52,Filo Mix,Grains/Cereals,,15,7,1/8/22 12:00 AM,Denmark,Århus,,,,
10793,AROUT,Around the Horn,52,Filo Mix,Grains/Cereals,,8,7,1/24/22 12:00 AM,UK,London,,,,
10809,WELLI,Wellington Importadora,52,Filo Mix,Grains/Cereals,,20,7,2/1/22 12:00 AM,Brazil,Resende,,,,
10862,LEHMS,Lehmanns Marktstand,52,Filo Mix,Grains/Cereals,,8,7,3/1/22 12:00 AM,Germany,Frankfurt a.M. ,,,,
10908,REGGC,Reggiani Caseifici,52,Filo Mix,Grains/Cereals,,14,7,3/28/22 12:00 AM,Italy,Reggio Emilia,,,,
10925,HANAR,Hanari Carnes,52,Filo Mix,Grains/Cereals,,12,7,4/3/22 12:00 AM,Brazil,Rio de Janeiro,,,,
10927,LACOR,La corne d'abondance,52,Filo Mix,Grains/Cereals,,5,7,4/4/22 12:00 AM,France,Versailles,,,,
10961,QUEEN,Queen Cozinha,52,Filo Mix,Grains/Cereals,,6,7,4/18/22 12:00 AM,Brazil,São Paulo,,,,
10970,BOLID,Bólido Comidas preparadas,52,Filo Mix,Grains/Cereals,,40,7,4/23/22 12:00 AM,Spain,Madrid,,,,
10997,LILAS,LILA-Supermercado,52,Filo Mix,Grains/Cereals,,20,7,5/3/22 12:00 AM,Venezuela,Barquisimeto,,,,
11003,THECR,The Cracker Box,52,Filo Mix,Grains/Cereals,,10,7,5/6/22 12:00 AM,USA,Butte,,,,
11038,SUPRD,Suprêmes délices,52,Filo Mix,Grains/Cereals,,2,7,5/21/22 12:00 AM,Belgium,Charleroi,,,,
11077,RATTC,Rattlesnake Canyon Grocery,52,Filo Mix,Grains/Cereals,,2,7,6/5/22 12:00 AM,USA,Albuquerque,,,,
10256,WELLI,Wellington Importadora,53,Perth Pasties,Meat/Poultry,,15,26.2,8/15/19 12:00 AM,Brazil,Resende,,,,
10285,QUICK,QUICK-Stop,53,Perth Pasties,Meat/Poultry,,36,26.2,9/20/19 12:00 AM,Germany,Cunewalde,,,,
10306,ROMEY,Romero y tomillo,53,Perth Pasties,Meat/Poultry,,10,26.2,10/17/19 12:00 AM,Spain,Madrid,,,,
10312,WANDK,Die Wandernde Kuh,53,Perth Pasties,Meat/Poultry,,20,26.2,10/24/19 12:00 AM,Germany,Stuttgart,,,,
10380,HUNGO,Hungry Owl All-Night Grocers,53,Perth Pasties,Meat/Poultry,,20,26.2,1/12/20 12:00 AM,Ireland,Cork,,,,
10388,SEVES,Seven Seas Imports,53,Perth Pasties,Meat/Poultry,,40,26.2,1/19/20 12:00 AM,UK,London,,,,
10395,HILAA,HILARIÓN-Abastos,53,Perth Pasties,Meat/Poultry,,70,26.2,1/26/20 12:00 AM,Venezuela,San Cristóbal,,,,
10416,WARTH,Wartian Herkku,53,Perth Pasties,Meat/Poultry,,10,26.2,2/16/20 12:00 AM,Finland,Oulu,,,,
10421,QUEDE,Que Delícia,53,Perth Pasties,Meat/Poultry,,15,26.2,2/21/20 12:00 AM,Brazil,Rio de Janeiro,,,,
10437,WARTH,Wartian Herkku,53,Perth Pasties,Meat/Poultry,,15,26.2,3/8/20 12:00 AM,Finland,Oulu,,,,
10455,WARTH,Wartian Herkku,53,Perth Pasties,Meat/Poultry,,50,26.2,3/27/20 12:00 AM,Finland,Oulu,,,,
10479,RATTC,Rattlesnake Canyon Grocery,53,Perth Pasties,Meat/Poultry,,28,26.2,4/19/20 12:00 AM,USA,Albuquerque,,,,
10502,PERIC,Pericles Comidas clásicas,53,Perth Pasties,Meat/Poultry,,6,32.8,5/11/20 12:00 AM,Mexico,México D.F.,,,,
10504,WHITC,White Clover Markets,53,Perth Pasties,Meat/Poultry,,10,32.8,5/12/20 12:00 AM,USA,Seattle,,,,
10520,SANTG,Santé Gourmet,53,Perth Pasties,Meat/Poultry,,5,32.8,5/30/20 12:00 AM,Norway,Stavern,,,,
10558,AROUT,Around the Horn,53,Perth Pasties,Meat/Poultry,,18,32.8,7/5/20 12:00 AM,UK,London,,,,
